3.3;3.29839;0.0161172;0.0177289;0
3.3;3.3;0.0169231;0.0185348;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29678;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.29678;0.0169231;0.0153114;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.29839;0.0161172;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29839;0.0169231;0.0177289;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0161172;0
3.3;3.29839;0.0169231;0.0185348;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29678;0.0177289;0.0185348;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0185348;0.0169231;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.29839;0.0185348;0.0161172;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29678;0.0169231;0.0177289;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.29919;0.0185348;0.0185348;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29678;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.29919;0.0185348;0.0177289;0
3.3;3.29678;0.0185348;0.0177289;0
3.3;3.29839;0.0193407;0.0185348;0
3.3;3.29839;0.0185348;0.0185348;0
3.3;3.29839;0.0185348;0.0185348;0
3.3;3.29919;0.0185348;0.0169231;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29678;0.0169231;0.0177289;0
3.3;3.29919;0.0185348;0.0185348;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29919;0.0153114;0.0177289;0
3.3;3.26212;0.0185348;0.0161172;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.27099;0.0161172;0.0177289;0
3.3;3.25568;0.0169231;0.0161172;0
3.3;3.29194;0.0193407;0.0177289;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.29597;0.0169231;0.0177289;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.3;0.0169231;0.0177289;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29678;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.29678;0.0177289;0.0169231;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.29678;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.29839;0.0161172;0.0177289;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0177289;0.0161172;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.29678;0.0169231;0.0153114;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0161172;0.0161172;0
3.3;3.29919;0.0177289;0.0161172;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0185348;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29839;0.0185348;0.0169231;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29839;0.0169231;0.0185348;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.29919;0.0185348;0.0177289;0
3.3;3.29839;0.0169231;0.0177289;0
3.3;3.29919;0.0177289;0.0185348;0
3.3;3.3;0.0169231;0.0185348;0
3.3;3.29839;0.0161172;0.0185348;0
3.3;3.29919;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29839;0.0185348;0.0169231;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.3;0.0185348;0.0193407;0
3.3;3.3;0.0185348;0.0193407;0
3.3;3.29839;0.0177289;0.0193407;0
3.3;3.29839;0.0185348;0.0185348;0
3.3;3.29597;0.0177289;0.0185348;0
3.3;3.29919;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29919;0.0177289;0.0185348;0
3.3;3.29919;0.0185348;0.0185348;0
3.3;3.29919;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29678;0.0185348;0.0169231;0
3.3;3.29839;0.0177289;0.0161172;0
3.3;3.29678;0.0169231;0.0169231;0
3.3;3.3;0.0185348;0.0161172;0
3.3;3.29678;0.0169231;0.0161172;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.29839;0.0169231;0.0185348;0
3.3;3.28711;0.0161172;0.0161172;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.26615;0.0177289;0.0153114;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0185348;0.0169231;0
3.3;3.3;0.0169231;0.0177289;0
3.3;3.28711;0.0161172;0.0161172;0
3.3;3.29839;0.0153114;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29839;0.0185348;0.0169231;0
3.3;3.29919;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0177289;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29919;0.0177289;0.0153114;0
3.3;3.29919;0.0185348;0.0185348;0
3.3;3.29678;0.0185348;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29678;0.0169231;0.0169231;0
3.3;3.29678;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0153114;0
3.3;3.29839;0.0153114;0.0161172;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29919;0.0161172;0.0161172;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29919;0.0177289;0.0161172;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0185348;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29919;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29597;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.29839;0.0169231;0.0177289;0
3.3;3.29839;0.0169231;0.0177289;0
3.3;3.29919;0.0169231;0.0185348;0
3.3;3.3;0.0169231;0.0185348;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0193407;0.0169231;0
3.3;3.29597;0.0185348;0.0177289;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.3;0.0185348;0.0161172;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.29919;0.0185348;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29597;0.0177289;0.0177289;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.3;0.0193407;0.0193407;0
3.3;3.29919;0.0193407;0.0185348;0
3.3;3.29597;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.29839;0.0185348;0.0185348;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.3;0.0193407;0.0201465;0
3.3;3.29839;0.0193407;0.0177289;0
3.3;3.29919;0.0185348;0.0185348;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.29919;0.0177289;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.3;0.0161172;0.0177289;0
3.3;3.29597;0.0169231;0.0177289;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0161172;0.0177289;0
3.3;3.29919;0.0177289;0.0169231;0
3.3;3.28711;0.0153114;0.0177289;0
3.3;3.25326;0.0169231;0.0177289;0
3.3;3.29597;0.0177289;0.0161172;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0177289;0.0153114;0
3.3;3.29678;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29597;0.0169231;0.0177289;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0169231;0.0153114;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.29839;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29919;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.29678;0.0177289;0.0169231;0
3.3;3.29919;0.0185348;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.3;0.0185348;0.0169231;0
3.3;3.29839;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.29678;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.29839;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0185348;0
3.3;3.29919;0.0177289;0.0177289;0
3.3;3.29678;0.0185348;0.0169231;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29919;0.0177289;0.0185348;0
3.3;3.29678;0.0185348;0.0177289;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0177289;0
3.3;3.29839;0.0185348;0.0185348;0
3.3;3.29919;0.0177289;0.0153114;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0177289;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0153114;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0153114;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0169231;0.0153114;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0153114;0.0161172;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.3;0.0185348;0.0161172;0
3.3;3.29919;0.0177289;0.0161172;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.29839;0.0169231;0.0153114;0
3.3;3.29919;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0153114;0.0177289;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29919;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29839;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29839;0.0153114;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0161172;0.0177289;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.29355;0.0153114;0.0169231;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.3;0.0185348;0.0153114;0
3.3;3.3;0.0145055;0.0153114;0
3.3;3.26212;0.0169231;0.0153114;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.28711;0.0169231;0.0161172;0
3.3;3.29516;0.0153114;0.0177289;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.29678;0.0153114;0.0169231;0
3.3;3.27502;0.0169231;0.0153114;0
3.3;3.3;0.0153114;0.0153114;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29678;0.0161172;0.0153114;0
3.3;3.29919;0.0161172;0.0153114;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.29919;0.0161172;0.0153114;0
3.3;3.29919;0.0153114;0.0161172;0
3.3;3.3;0.0153114;0.0153114;0
3.3;3.3;0.0153114;0.0153114;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.29919;0.0161172;0.0153114;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0153114;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0153114;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29678;0.0153114;0.0177289;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29919;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0145055;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.29919;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0177289;0.0153114;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29919;0.0169231;0.0177289;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29919;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0177289;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0161172;0.0177289;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0177289;0.0177289;0
3.3;3.29919;0.0177289;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.29919;0.0177289;0.0161172;0
3.3;3.3;0.0185348;0.0177289;0
3.3;3.29839;0.0177289;0.0185348;0
3.3;3.3;0.0185348;0.0185348;0
3.3;3.3;0.0169231;0.0177289;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.29839;0.0161172;0.0153114;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0153114;0.0169231;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.3;0.0169231;0.0145055;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.29839;0.0153114;0.0153114;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0153114;0.0169231;0
3.3;3.29919;0.0169231;0.0161172;0
3.3;3.29839;0.0161172;0.0169231;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.29839;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0153114;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.29839;0.0169231;0.0153114;0
3.3;3.3;0.0169231;0.0161172;0
3.3;3.3;0.0161172;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0169231;0
3.3;3.3;0.0169231;0.0136996;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.29919;0.0161172;0.0161172;0
3.3;3.3;0.0169231;0.0169231;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0153114;0.0161172;0
3.3;3.29919;0.0161172;0.0169231;0
3.3;3.3;0.0161172;0.0161172;0
3.3;3.3;0.0145055;0.0161172;0
3.3;3.26857;0.0185348;0.0153114;0
3.3;3.29839;0.0169231;0.0169231;0
3.3;3.3;0.0169231;0.0153114;0
3.3;3.26212;0.0169231;0.0153114;0
3.3;3.3;0.0177289;0.0161172;0
3.3;3.3;0.0153114;0.0153114;0
3.3;3.27905;0.0169231;0.0153114;0
3.3;3.3;0.0169231;0.0145055;0
3.3;3.3;0.0145055;0.0161172;0
